,u,i,ts,label,idx
46474,712,95,4702759,0,46475
46475,1520,449,4702816,0,46476
46476,1520,912,4702925,0,46477
46477,1173,1616,4703563,0,46478
46478,823,1576,4703703,0,46479
46479,823,615,4703717,0,46480
46480,1130,34,4703783,0,46481
46481,1130,1272,4703794,0,46482
46482,1130,193,4703821,0,46483
46483,1510,3,4704336,0,46484
46484,615,823,4704557,0,46485
46485,27,1158,4705000,0,46486
46486,1423,1158,4705090,0,46487
46487,1130,1526,4705359,0,46488
46488,1130,1526,4705387,0,46489
46489,1130,1526,4705404,0,46490
46490,617,9,4705592,0,46491
46491,1312,456,4706679,0,46492
46492,1189,1647,4706936,0,46493
46493,1619,175,4706953,0,46494
46494,615,1130,4707171,0,46495
46495,1616,1252,4707256,0,46496
46496,9,617,4707514,0,46497
46497,1313,9,4707627,0,46498
46498,1647,1189,4707682,0,46499
46499,1313,569,4707766,0,46500
46500,1647,9,4707772,0,46501
46501,1647,878,4707809,0,46502
46502,1647,1654,4707865,0,46503
46503,1647,1005,4707932,0,46504
46504,1619,1641,4707982,0,46505
46505,437,1113,4708048,0,46506
46506,1619,1641,4708072,0,46507
46507,758,1619,4708094,0,46508
46508,1543,592,4708103,0,46509
46509,3,44,4708245,0,46510
46510,3,36,4708257,0,46511
46511,1313,1403,4708315,0,46512
46512,540,1542,4708676,0,46513
46513,757,687,4708847,0,46514
46514,859,1522,4708969,0,46515
46515,234,1255,4709176,0,46516
46516,1042,615,4709462,0,46517
46517,234,815,4709517,0,46518
46518,615,1042,4709979,0,46519
46519,193,1646,4710508,0,46520
46520,843,871,4710708,0,46521
46521,1033,1281,4710738,0,46522
46522,1653,1255,4711114,0,46523
46523,1488,518,4712060,0,46524
46524,281,1624,4712295,0,46525
46525,1344,1598,4712926,0,46526
46526,128,1378,4713056,0,46527
46527,1545,259,4713575,0,46528
46528,1545,259,4713578,0,46529
46529,1316,1039,4713602,0,46530
46530,1434,174,4713760,0,46531
46531,361,1436,4713805,0,46532
46532,753,1539,4714124,0,46533
46533,415,1624,4714142,0,46534
46534,1644,520,4714173,0,46535
46535,520,1644,4714194,0,46536
46536,950,495,4714215,0,46537
46537,1648,281,4714242,0,46538
46538,1316,72,4714291,0,46539
46539,361,864,4714298,0,46540
46540,1644,812,4714448,0,46541
46541,1213,495,4714458,0,46542
46542,1,44,4714691,0,46543
46543,281,1648,4714693,0,46544
46544,1317,919,4714773,0,46545
46545,1624,281,4714781,0,46546
46546,1624,415,4714805,0,46547
46547,973,254,4714810,0,46548
46548,308,1641,4714816,0,46549
46549,281,1624,4714821,0,46550
46550,1601,220,4714894,0,46551
46551,249,299,4715373,0,46552
46552,1642,32,4715385,0,46553
46553,1601,1616,4715427,0,46554
46554,1234,1254,4715481,0,46555
46555,919,1317,4715786,0,46556
46556,9,1647,4715798,0,46557
46557,1255,234,4715851,0,46558
46558,1255,1653,4715864,0,46559
46559,1601,605,4715927,0,46560
46560,1021,1539,4715941,0,46561
46561,1042,615,4716031,0,46562
46562,174,1434,4716109,0,46563
46563,741,495,4716250,0,46564
46564,615,1042,4716446,0,46565
46565,1624,281,4716537,0,46566
46566,878,1647,4716553,0,46567
46567,688,326,4717069,0,46568
46568,1655,1641,4717622,0,46569
46569,1655,741,4717712,0,46570
46570,1655,1598,4718016,0,46571
46571,741,1655,4718559,0,46572
46572,254,973,4718672,0,46573
46573,617,9,4718715,0,46574
46574,1641,1619,4718789,0,46575
46575,249,1655,4718807,0,46576
46576,1641,308,4718827,0,46577
46577,617,254,4718860,0,46578
46578,1158,27,4718861,0,46579
46579,1158,1423,4718930,0,46580
46580,1629,1619,4719016,0,46581
46581,1158,1072,4719020,0,46582
46582,1629,249,4719032,0,46583
46583,1072,1158,4719064,0,46584
46584,1641,1655,4719097,0,46585
46585,249,1629,4719155,0,46586
46586,1603,1653,4719161,0,46587
46587,1655,249,4719193,0,46588
46588,1655,741,4719228,0,46589
46589,249,1655,4719238,0,46590
46590,1647,878,4719310,0,46591
46591,1647,9,4719337,0,46592
46592,1655,249,4719365,0,46593
46593,249,1655,4719456,0,46594
46594,1638,1410,4719573,0,46595
46595,281,332,4719574,0,46596
46596,1343,281,4719617,0,46597
46597,249,734,4719636,0,46598
46598,9,1647,4719668,0,46599
46599,9,617,4719689,0,46600
46600,617,9,4719819,0,46601
46601,9,617,4719955,0,46602
46602,281,1343,4719958,0,46603
46603,281,1624,4719975,0,46604
46604,1553,843,4720245,0,46605
46605,423,866,4720651,0,46606
46606,809,1406,4720764,0,46607
46607,1190,1285,4720993,0,46608
46608,708,812,4721064,0,46609
46609,12,1387,4721107,0,46610
46610,1406,809,4721152,0,46611
46611,27,620,4721158,0,46612
46612,1312,1656,4721176,0,46613
46613,297,557,4721209,0,46614
46614,27,1158,4721298,0,46615
46615,878,1647,4721493,0,46616
46616,725,1624,4721592,0,46617
46617,878,1255,4721608,0,46618
46618,220,234,4721755,0,46619
46619,518,1488,4721779,0,46620
46620,220,1601,4721784,0,46621
46621,1648,281,4721840,0,46622
46622,933,495,4721924,0,46623
46623,933,536,4721962,0,46624
46624,1588,713,4721962,0,46625
46625,234,220,4722749,0,46626
46626,1081,32,4723006,0,46627
46627,1556,1545,4723027,0,46628
46628,878,1426,4723102,0,46629
46629,1648,802,4723108,0,46630
46630,357,774,4723188,0,46631
46631,1648,90,4723228,0,46632
46632,357,1565,4723245,0,46633
46633,281,1648,4723292,0,46634
46634,357,1426,4723294,0,46635
46635,357,1362,4723339,0,46636
46636,357,1362,4723378,0,46637
46637,1648,281,4723390,0,46638
46638,1648,9,4723444,0,46639
46639,220,234,4723504,0,46640
46640,1648,1619,4723513,0,46641
46641,67,1657,4723548,0,46642
46642,281,1648,4723661,0,46643
46643,819,1642,4723676,0,46644
46644,357,1103,4723705,0,46645
46645,1624,281,4723745,0,46646
46646,357,1624,4723752,0,46647
46647,741,1655,4723770,0,46648
46648,1658,277,4723818,0,46649
46649,67,1644,4723828,0,46650
46650,1624,357,4723837,0,46651
46651,1648,281,4723844,0,46652
46652,281,1624,4723860,0,46653
46653,357,1624,4723884,0,46654
46654,1624,281,4723917,0,46655
46655,1624,357,4723947,0,46656
46656,281,1648,4723988,0,46657
46657,357,1624,4723992,0,46658
46658,281,1624,4724011,0,46659
46659,741,1255,4724017,0,46660
46660,281,317,4724046,0,46661
46661,1624,357,4724074,0,46662
46662,546,774,4724077,0,46663
46663,536,933,4724115,0,46664
46664,67,1637,4724143,0,46665
46665,883,1442,4724302,0,46666
46666,843,1553,4724448,0,46667
46667,674,1624,4724566,0,46668
46668,3,1,4724672,0,46669
46669,1362,357,4724683,0,46670
46670,1500,144,4724691,0,46671
46671,1642,819,4724711,0,46672
46672,1648,865,4724899,0,46673
46673,1648,865,4724905,0,46674
46674,1658,986,4724970,0,46675
46675,1648,963,4725213,0,46676
46676,1648,1627,4725530,0,46677
46677,1648,1627,4725551,0,46678
46678,1648,1627,4725556,0,46679
46679,1542,540,4725604,0,46680
46680,912,1520,4725608,0,46681
46681,1657,67,4725666,0,46682
46682,1648,1177,4725708,0,46683
46683,1648,1177,4725714,0,46684
46684,1648,1177,4725718,0,46685
46685,12,527,4725862,0,46686
46686,1657,1021,4725896,0,46687
46687,1657,1021,4725902,0,46688
46688,12,1255,4725933,0,46689
46689,1472,815,4725942,0,46690
46690,12,1406,4726004,0,46691
46691,12,1440,4726044,0,46692
46692,12,1520,4726081,0,46693
46693,1657,1641,4726102,0,46694
46694,19,1130,4726290,0,46695
46695,1406,12,4726290,0,46696
46696,1657,713,4726310,0,46697
46697,1520,912,4726433,0,46698
46698,145,644,4726582,0,46699
46699,145,933,4726608,0,46700
46700,1520,12,4726627,0,46701
46701,1641,1657,4726689,0,46702
46702,1520,598,4726730,0,46703
46703,711,547,4726748,0,46704
46704,1657,1641,4726837,0,46705
46705,1520,1659,4726904,0,46706
46706,1641,1657,4726914,0,46707
46707,392,1660,4726919,0,46708
46708,1648,1551,4726937,0,46709
46709,1648,1551,4726944,0,46710
46710,1657,1641,4726969,0,46711
46711,1042,1641,4726970,0,46712
46712,1551,1648,4726971,0,46713
46713,1255,878,4726998,0,46714
46714,1657,1641,4727001,0,46715
46715,1641,1657,4727020,0,46716
46716,1042,1255,4727094,0,46717
46717,1255,741,4727101,0,46718
46718,1255,12,4727113,0,46719
46719,1255,1042,4727128,0,46720
46720,1648,1551,4727185,0,46721
46721,1189,482,4727205,0,46722
46722,1522,859,4727212,0,46723
46723,482,1189,4727225,0,46724
46724,1189,482,4727245,0,46725
46725,1042,1255,4727261,0,46726
46726,1042,1641,4727338,0,46727
46727,1522,569,4727355,0,46728
46728,878,1255,4727416,0,46729
46729,878,1189,4727460,0,46730
46730,536,1551,4727489,0,46731
46731,569,1522,4727503,0,46732
46732,1522,569,4727558,0,46733
46733,1255,1042,4727581,0,46734
46734,1255,878,4727596,0,46735
46735,1252,1616,4727620,0,46736
46736,1522,1255,4727680,0,46737
46737,1255,1522,4727704,0,46738
46738,1189,878,4727741,0,46739
46739,1042,1255,4727770,0,46740
46740,1522,1255,4727784,0,46741
46741,569,1522,4727800,0,46742
46742,1042,615,4727814,0,46743
46743,1255,1042,4727817,0,46744
46744,1255,1522,4727839,0,46745
46745,1042,1255,4727890,0,46746
46746,1255,1042,4727932,0,46747
46747,1522,1255,4727940,0,46748
46748,1440,12,4727949,0,46749
46749,1255,1522,4727978,0,46750
46750,1522,569,4728012,0,46751
46751,300,1657,4728044,0,46752
46752,1042,1255,4728106,0,46753
46753,1522,1255,4728106,0,46754
46754,1648,1283,4728146,0,46755
46755,878,1255,4728164,0,46756
46756,1255,1522,4728174,0,46757
46757,1255,1042,4728207,0,46758
46758,1255,878,4728222,0,46759
46759,144,1500,4728246,0,46760
46760,620,27,4728250,0,46761
46761,1656,1312,4728348,0,46762
46762,569,1522,4728361,0,46763
46763,1648,174,4728361,0,46764
46764,1406,1603,4728479,0,46765
46765,1603,1406,4728584,0,46766
46766,1158,27,4728588,0,46767
46767,1406,843,4728672,0,46768
46768,174,1648,4728688,0,46769
46769,1406,1603,4728711,0,46770
46770,1522,569,4728724,0,46771
46771,569,1522,4728750,0,46772
46772,1648,644,4728795,0,46773
46773,1158,379,4728826,0,46774
46774,1522,569,4728842,0,46775
46775,1648,174,4728898,0,46776
46776,1648,174,4728919,0,46777
46777,1042,712,4728942,0,46778
46778,843,1406,4729054,0,46779
46779,569,1522,4729088,0,46780
46780,1616,1252,4729122,0,46781
46781,1406,843,4729212,0,46782
46782,174,1648,4729218,0,46783
46783,174,1648,4729256,0,46784
46784,1648,174,4729312,0,46785
46785,843,1406,4729318,0,46786
46786,1648,174,4729344,0,46787
46787,1406,843,4729378,0,46788
46788,547,711,4729383,0,46789
46789,1522,569,4729405,0,46790
46790,1648,644,4729448,0,46791
46791,174,1648,4729454,0,46792
46792,174,1648,4729476,0,46793
46793,1642,679,4729495,0,46794
46794,547,711,4729498,0,46795
46795,204,1539,4729506,0,46796
46796,1648,174,4729514,0,46797
46797,174,1648,4729540,0,46798
46798,1648,1042,4729597,0,46799
46799,1042,1244,4729611,0,46800
46800,1648,174,4729619,0,46801
46801,679,1642,4729620,0,46802
46802,298,1353,4729634,0,46803
46803,174,1648,4729642,0,46804
46804,1642,679,4729687,0,46805
46805,1648,174,4729694,0,46806
46806,1042,1648,4729697,0,46807
46807,1353,298,4729700,0,46808
46808,711,547,4729709,0,46809
46809,569,1522,4729769,0,46810
46810,1603,1406,4729772,0,46811
46811,547,711,4729788,0,46812
46812,174,1648,4729818,0,46813
46813,1648,1042,4729888,0,46814
46814,711,547,4729924,0,46815
46815,1406,1603,4729932,0,46816
46816,1648,174,4729970,0,46817
46817,547,711,4729977,0,46818
46818,711,547,4729996,0,46819
46819,174,1648,4730029,0,46820
46820,547,711,4730034,0,46821
46821,1648,174,4730075,0,46822
46822,174,1648,4730098,0,46823
46823,1648,174,4730155,0,46824
46824,711,547,4730164,0,46825
46825,1052,1136,4730215,0,46826
46826,547,711,4730252,0,46827
46827,679,1642,4730268,0,46828
46828,878,713,4730308,0,46829
46829,298,353,4730386,0,46830
46830,1642,679,4730423,0,46831
46831,810,1365,4730468,0,46832
46832,1642,679,4730504,0,46833
46833,1406,1185,4730541,0,46834
46834,1185,1406,4730567,0,46835
46835,1406,1185,4730728,0,46836
46836,1648,1052,4730909,0,46837
46837,1185,1406,4731260,0,46838
46838,1406,1185,4731373,0,46839
46839,1642,1297,4731530,0,46840
46840,1642,1297,4731542,0,46841
46841,1113,495,4731756,0,46842
46842,1406,1642,4731831,0,46843
46843,372,569,4731906,0,46844
46844,1113,437,4732119,0,46845
46845,569,372,4732148,0,46846
46846,548,1059,4732217,0,46847
46847,372,569,4732323,0,46848
46848,548,128,4732330,0,46849
46849,1642,1406,4732336,0,46850
46850,283,1343,4732381,0,46851
46851,1406,1642,4732439,0,46852
46852,1642,1406,4732544,0,46853
46853,1406,1642,4732612,0,46854
46854,569,372,4732671,0,46855
46855,372,569,4732697,0,46856
46856,1642,1406,4732830,0,46857
46857,1352,1580,4732868,0,46858
46858,1406,1642,4732890,0,46859
46859,1406,1642,4732916,0,46860
46860,1642,1406,4733064,0,46861
46861,1406,1642,4733153,0,46862
46862,1642,1406,4733397,0,46863
46863,1518,1624,4733431,0,46864
46864,1406,1642,4733444,0,46865
46865,1642,1406,4733486,0,46866
46866,1406,1642,4733507,0,46867
46867,1642,1406,4733593,0,46868
46868,1406,1642,4733698,0,46869
46869,1642,1406,4733840,0,46870
46870,1406,1642,4733906,0,46871
46871,1406,1603,4733947,0,46872
46872,1603,1406,4734010,0,46873
46873,1642,1406,4734013,0,46874
46874,1603,1406,4734217,0,46875
46875,1406,1603,4734262,0,46876
46876,1406,1642,4734273,0,46877
46877,1406,1603,4734296,0,46878
46878,1603,1406,4734511,0,46879
46879,1406,1603,4734714,0,46880
46880,1603,1406,4734845,0,46881
46881,1406,1603,4735063,0,46882
46882,1314,1346,4735139,0,46883
46883,1215,1472,4735265,0,46884
46884,1636,984,4735625,0,46885
46885,438,1319,4736076,0,46886
46886,933,536,4736958,0,46887
46887,1196,9,4737096,0,46888
46888,252,766,4737699,0,46889
46889,1281,1033,4738300,0,46890
46890,1313,9,4750232,0,46891
46891,1313,9,4750329,0,46892
46892,1313,507,4750892,0,46893
46893,1387,12,4752396,0,46894
46894,361,638,4753000,0,46895
46895,361,1641,4753214,0,46896
46896,621,686,4753598,0,46897
46897,1136,1052,4754471,0,46898
46898,617,9,4755034,0,46899
46899,557,297,4755213,0,46900
46900,615,1042,4755918,0,46901
46901,944,815,4756282,0,46902
46902,1661,713,4756699,0,46903
46903,1346,1314,4756966,0,46904
46904,1661,1026,4757474,0,46905
46905,27,1158,4758912,0,46906
46906,27,620,4759406,0,46907
46907,1185,1406,4760003,0,46908
46908,1434,174,4760018,0,46909
46909,734,249,4760042,0,46910
46910,617,777,4760077,0,46911
46911,1434,1312,4760198,0,46912
46912,1359,1343,4760246,0,46913
46913,1312,1656,4760343,0,46914
46914,1312,1434,4760366,0,46915
46915,1312,1434,4760514,0,46916
46916,1434,1312,4760549,0,46917
46917,1312,1434,4760582,0,46918
46918,1312,1434,4760594,0,46919
46919,1434,1312,4760618,0,46920
46920,1434,1312,4760628,0,46921
46921,1312,1434,4760651,0,46922
46922,1312,1434,4760666,0,46923
46923,1387,1312,4760710,0,46924
46924,1434,1312,4760712,0,46925
46925,1312,1387,4760731,0,46926
46926,1312,1434,4760739,0,46927
46927,1434,1312,4760780,0,46928
46928,1185,1142,4760802,0,46929
46929,1387,1312,4760807,0,46930
46930,1387,1312,4760871,0,46931
46931,1312,1387,4760879,0,46932
46932,1387,1312,4760899,0,46933
46933,812,1644,4760904,0,46934
46934,1312,1387,4760914,0,46935
46935,1312,1387,4760925,0,46936
46936,1387,1312,4760959,0,46937
46937,1142,1185,4761002,0,46938
46938,1387,1434,4761009,0,46939
46939,1387,1344,4761022,0,46940
46940,1434,1387,4761026,0,46941
46941,1312,1387,4761038,0,46942
46942,1387,1434,4761058,0,46943
46943,1185,1142,4761060,0,46944
46944,1387,1312,4761093,0,46945
46945,700,822,4761098,0,46946
46946,1434,1387,4761134,0,46947
46947,1434,1387,4761152,0,46948
46948,1312,1387,4761153,0,46949
46949,1387,1434,4761208,0,46950
46950,751,822,4761235,0,46951
46951,1312,1387,4761261,0,46952
46952,1387,1312,4761283,0,46953
46953,1312,1387,4761315,0,46954
46954,1387,1312,4761351,0,46955
46955,1387,1434,4761377,0,46956
46956,1387,1312,4761394,0,46957
46957,1434,1387,4761632,0,46958
46958,1434,1387,4761647,0,46959
46959,1387,1434,4761701,0,46960
46960,1387,1434,4761711,0,46961
46961,249,1244,4761946,0,46962
46962,536,933,4761988,0,46963
46963,523,1662,4761998,0,46964
46964,523,1662,4762006,0,46965
46965,523,1662,4762011,0,46966
46966,154,1539,4762337,0,46967
46967,843,1406,4762380,0,46968
46968,161,1,4762429,0,46969
46969,161,1487,4762504,0,46970
46970,1042,615,4762957,0,46971
46971,594,277,4763204,0,46972
46972,594,260,4763263,0,46973
46973,72,1316,4763316,0,46974
46974,211,36,4763579,0,46975
46975,751,1578,4764016,0,46976
46976,1657,300,4764222,0,46977
46977,32,518,4764495,0,46978
46978,1442,883,4764502,0,46979
46979,713,1526,4764579,0,46980
46980,1488,518,4764657,0,46981
46981,1663,1621,4764800,0,46982
46982,1663,1621,4764806,0,46983
46983,174,1434,4765195,0,46984
46984,32,1657,4765246,0,46985
46985,1657,713,4765763,0,46986
46986,615,1042,4765793,0,46987
46987,1657,523,4765863,0,46988
46988,1657,393,4765914,0,46989
46989,1101,713,4766743,0,46990
46990,1406,843,4767324,0,46991
46991,1,161,4767892,0,46992
46992,1,3,4767925,0,46993
46993,1189,1015,4768515,0,46994
46994,1189,1015,4768523,0,46995
46995,1189,595,4768692,0,46996
46996,713,1101,4768786,0,46997
46997,713,1661,4768801,0,46998
46998,713,878,4768824,0,46999
46999,713,912,4768869,0,47000
47000,595,1189,4769278,0,47001
47001,620,27,4769315,0,47002
47002,1624,725,4769520,0,47003
47003,312,1,4769843,0,47004
47004,504,372,4770144,0,47005
47005,389,1576,4770335,0,47006
47006,1489,372,4770348,0,47007
47007,714,713,4770464,0,47008
47008,1285,1190,4770778,0,47009
47009,1285,1190,4770845,0,47010
47010,339,713,4771007,0,47011
47011,1285,1190,4771892,0,47012
47012,912,713,4771994,0,47013
47013,1624,1093,4772542,0,47014
47014,212,1056,4772639,0,47015
47015,475,1543,4773034,0,47016
47016,822,700,4773096,0,47017
47017,372,504,4773158,0,47018
47018,822,751,4773197,0,47019
47019,372,1489,4773207,0,47020
47020,1314,1346,4773394,0,47021
47021,372,1624,4773420,0,47022
47022,101,282,4773466,0,47023
47023,963,1648,4773602,0,47024
47024,1648,963,4774050,0,47025
47025,12,1387,4774274,0,47026
47026,12,1440,4774294,0,47027
47027,431,605,4774299,0,47028
47028,431,617,4774352,0,47029
47029,12,1520,4774356,0,47030
47030,12,1406,4774423,0,47031
47031,1624,372,4774544,0,47032
47032,1346,1314,4774886,0,47033
47033,393,1657,4774917,0,47034
47034,1624,1349,4774956,0,47035
47035,101,176,4774988,0,47036
47036,749,1487,4775001,0,47037
47037,101,198,4775044,0,47038
47038,644,1648,4775194,0,47039
47039,644,1244,4775396,0,47040
47040,749,713,4775398,0,47041
47041,353,298,4775735,0,47042
47042,1624,367,4776098,0,47043
47043,367,1624,4776192,0,47044
47044,1624,367,4776230,0,47045
47045,1332,495,4776945,0,47046
47046,1101,713,4777373,0,47047
47047,1142,1185,4777407,0,47048
47048,1580,1545,4777533,0,47049
47049,1332,298,4777595,0,47050
47050,1580,1352,4777711,0,47051
47051,281,1312,4777713,0,47052
47052,281,254,4777738,0,47053
47053,1312,281,4777826,0,47054
47054,1387,12,4777948,0,47055
47055,281,1312,4777968,0,47056
47056,1113,1463,4778455,0,47057
47057,1113,1568,4778489,0,47058
47058,176,101,4778508,0,47059
47059,1312,1387,4778516,0,47060
47060,1568,1113,4778572,0,47061
47061,617,431,4778616,0,47062
47062,1642,679,4778624,0,47063
47063,1423,1158,4778780,0,47064
47064,431,617,4778961,0,47065
47065,617,431,4779025,0,47066
47066,431,617,4779065,0,47067
47067,1520,12,4779097,0,47068
47068,1339,504,4779189,0,47069
47069,617,431,4779202,0,47070
47070,95,1118,4779419,0,47071
47071,1378,128,4779426,0,47072
47072,95,1580,4779505,0,47073
47073,95,712,4779594,0,47074
47074,1440,12,4779964,0,47075
47075,1349,1624,4780119,0,47076
47076,155,1580,4780153,0,47077
47077,859,1522,4780659,0,47078
47078,973,254,4780675,0,47079
47079,919,95,4780715,0,47080
47080,686,621,4780870,0,47081
47081,1346,1314,4781000,0,47082
47082,1624,1349,4781102,0,47083
47083,1565,357,4781481,0,47084
47084,831,1270,4781586,0,47085
47085,831,1187,4781599,0,47086
47086,1118,95,4781971,0,47087
47087,1185,1142,4781985,0,47088
47088,970,617,4782164,0,47089
47089,1185,536,4782264,0,47090
47090,482,463,4782307,0,47091
47091,1185,1312,4782308,0,47092
47092,482,194,4782440,0,47093
47093,1312,1185,4782441,0,47094
47094,176,1565,4782466,0,47095
47095,1565,176,4782512,0,47096
47096,1185,1312,4782522,0,47097
47097,1312,1185,4782628,0,47098
47098,176,1565,4782674,0,47099
47099,679,1642,4782936,0,47100
47100,1158,1423,4782951,0,47101
47101,1158,27,4783032,0,47102
47102,1158,1072,4783129,0,47103
47103,1185,408,4783243,0,47104
47104,431,617,4783254,0,47105
47105,1565,176,4783605,0,47106
47106,1185,743,4783656,0,47107
47107,176,1565,4783756,0,47108
47108,1185,1372,4783760,0,47109
47109,1185,1402,4783840,0,47110
